YEAR,MONTH,DAY,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY
2015,12,12,PHX,ATL,-2.0,1587,-12.0
2015,12,12,SLC,ATL,-6.0,1590,-16.0
2015,12,12,DFW,MIA,11.0,1121,7.0
2015,12,12,IAH,DFW,-1.0,224,-17.0
2015,12,12,MHT,BWI,-5.0,377,-29.0
2015,12,12,JFK,MIA,0.0,1089,-18.0
2015,12,12,BWI,IAH,-7.0,1235,-32.0
2015,12,12,MIA,DFW,-6.0,1121,-15.0
2015,12,13,LAS,ATL,24.0,1747,30.0
2015,12,13,SFO,MIA,-3.0,2585,-1.0
2015,12,13,SLC,ATL,-1.0,1590,14.0
2015,12,13,SEA,DFW,,1660,
2015,12,13,DFW,MIA,-3.0,1121,-6.0
2015,12,13,MIA,ATL,-2.0,594,1.0
2015,12,13,JFK,MIA,-1.0,1089,-24.0
2015,12,13,BWI,IAH,-13.0,1235,
2015,12,14,SEA,DFW,-5.0,1660,-23.0
2015,12,14,LAX,DFW,-2.0,1235,-17.0
2015,12,14,LAS,ATL,0.0,1747,3.0
2015,12,14,SLC,ATL,1.0,1590,14.0
2015,12,14,DFW,MIA,51.0,1121,40.0
2015,12,14,IAH,DFW,-3.0,224,-13.0
2015,12,14,MDW,BWI,0.0,611,-11.0
2015,12,14,MIA,ATL,1.0,594,-2.0
2015,12,14,MHT,BWI,-3.0,377,-16.0
2015,12,14,JFK,MIA,-1.0,1089,28.0
2015,12,15,SEA,DFW,-6.0,1660,-15.0
2015,12,15,LAX,DFW,2.0,1235,-10.0
2015,12,15,LAS,ATL,7.0,1747,-4.0
2015,12,15,SLC,ATL,31.0,1590,43.0
2015,12,15,DFW,MIA,8.0,1121,9.0
2015,12,15,IAH,DFW,-7.0,224,-20.0
2015,12,15,MDW,BWI,-6.0,611,-10.0
2015,12,15,MIA,ATL,-6.0,594,-23.0
2015,12,15,MHT,BWI,-4.0,377,-19.0
2015,12,15,JFK,MIA,-1.0,1089,-20.0
2015,12,15,BWI,IAH,-8.0,1235,-17.0
2015,12,16,SEA,DFW,-5.0,1660,-29.0
2015,12,16,LAX,DFW,-2.0,1235,-10.0
2015,12,16,LAS,ATL,,1747,
2015,12,16,DFW,MIA,-4.0,1121,-12.0
2015,12,16,IAH,DFW,7.0,224,52.0
2015,12,16,MDW,BWI,-5.0,611,-18.0
2015,12,16,MIA,ATL,121.0,594,113.0
2015,12,16,MHT,BWI,-3.0,377,-24.0
2015,12,16,SLC,LAS,-2.0,368,2.0
2015,12,16,JFK,MIA,0.0,1089,-13.0
2015,12,17,SEA,DFW,-3.0,1660,-30.0
2015,12,17,LAX,DFW,-3.0,1235,-6.0
2015,12,17,DFW,MIA,3.0,1121,-11.0
2015,12,17,IAH,DFW,-2.0,224,-21.0
2015,12,17,MDW,BWI,0.0,611,-11.0
2015,12,17,MIA,ATL,-1.0,594,1.0
2015,12,17,MHT,BWI,-4.0,377,-2.0
2015,12,17,JFK,MIA,0.0,1089,-12.0
2015,12,18,SEA,DFW,49.0,1660,34.0
2015,12,18,LAX,DFW,0.0,1235,18.0
2015,12,18,IAH,DFW,90.0,224,83.0
2015,12,18,MDW,BWI,-3.0,611,-15.0
2015,12,18,MIA,ATL,-6.0,594,-23.0
2015,12,18,MHT,BWI,-6.0,377,4.0
2015,12,19,SEA,DFW,4.0,1660,-14.0
2015,12,19,LAX,DFW,-1.0,1235,3.0
2015,12,19,IAH,DFW,14.0,224,17.0
2015,12,19,MIA,ATL,-4.0,594,-13.0
2015,12,19,MDW,ATL,-5.0,591,-12.0
2015,12,19,MHT,BWI,-9.0,377,-23.0
2015,12,20,DFW,MIA,0.0,1121,-6.0
2015,12,20,IAH,MIA,-2.0,964,-4.0
2015,12,20,MIA,ATL,-2.0,594,11.0
2015,12,20,MHT,MDW,0.0,838,-13.0
2015,12,21,SEA,DFW,0.0,1660,-25.0
2015,12,21,LAX,DFW,1.0,1235,0.0
2015,12,21,IAH,DFW,2.0,224,-7.0
2015,12,21,DFW,MIA,-4.0,1121,3.0
2015,12,21,MDW,BWI,1.0,611,-15.0
2015,12,21,MIA,ATL,0.0,594,3.0
2015,12,21,MHT,BWI,-4.0,377,-6.0
2015,12,22,SEA,DFW,0.0,1660,-22.0
2015,12,22,LAX,DFW,-1.0,1235,11.0
2015,12,22,IAH,DFW,-2.0,224,-12.0
2015,12,22,DFW,MIA,0.0,1121,-3.0
2015,12,22,MDW,BWI,-1.0,611,7.0
2015,12,22,MIA,ATL,-4.0,594,-14.0
2015,12,22,MHT,BWI,0.0,377,-7.0
2015,12,23,SEA,DFW,8.0,1660,-15.0
2015,12,23,SFO,ATL,1.0,2139,-15.0
2015,12,23,IAH,DFW,1.0,224,-6.0
2015,12,23,MDW,BWI,-4.0,611,2.0
2015,12,23,MHT,MDW,-2.0,838,-9.0
2015,12,23,DFW,MIA,6.0,1121,4.0
2015,12,24,SEA,DFW,1.0,1660,-26.0
2015,12,24,SFO,ATL,25.0,2139,2.0
2015,12,24,IAH,DFW,0.0,224,-4.0
2015,12,24,DFW,MIA,-2.0,1121,1.0
2015,12,24,MHT,MDW,-1.0,838,-3.0
2015,12,24,MIA,DFW,-3.0,1121,-14.0
2015,12,25,DFW,MIA,-6.0,1121,24.0
2015,12,25,IAH,MIA,-8.0,964,-12.0
2015,12,25,MIA,DFW,-1.0,1121,-31.0
2015,12,25,MDW,ATL,207.0,591,211.0
2015,12,26,SEA,DFW,1.0,1660,12.0
2015,12,26,SFO,ATL,-5.0,2139,-10.0
2015,12,26,IAH,DFW,-4.0,224,0.0
2015,12,26,DFW,MIA,7.0,1121,2.0
2015,12,26,MDW,BWI,-4.0,611,-8.0
2015,12,26,MIA,ATL,-4.0,594,-15.0
2015,12,26,MHT,MDW,-3.0,838,-8.0
2015,12,27,SFO,ATL,6.0,2139,27.0
2015,12,27,MHT,MDW,-1.0,838,-12.0
2015,12,27,MDW,BWI,0.0,611,-16.0
2015,12,27,DFW,MIA,77.0,1121,
2015,12,27,IAH,MIA,17.0,964,24.0
2015,12,27,MIA,ATL,0.0,594,-5.0
2015,12,28,SEA,DFW,15.0,1660,10.0
2015,12,28,LAX,DFW,140.0,1235,136.0
2015,12,28,IAH,DFW,17.0,224,20.0
2015,12,28,MDW,BWI,-1.0,611,-6.0
2015,12,28,MIA,ATL,-2.0,594,-8.0
2015,12,28,MHT,BWI,-2.0,377,-11.0
2015,12,29,SEA,DFW,,1660,
2015,12,29,LAX,DFW,,1235,
2015,12,29,IAH,DFW,5.0,224,-10.0
2015,12,29,DFW,MIA,20.0,1121,10.0
2015,12,29,MDW,BWI,16.0,611,37.0
2015,12,29,MIA,ATL,2.0,594,4.0
2015,12,29,MHT,BWI,11.0,377,25.0
2015,12,30,SEA,DFW,6.0,1660,0.0
2015,12,30,SFO,ATL,-1.0,2139,4.0
2015,12,30,IAH,DFW,-1.0,224,-22.0
2015,12,30,DFW,MIA,29.0,1121,28.0
2015,12,30,MDW,BWI,3.0,611,0.0
2015,12,30,MIA,ATL,0.0,594,
2015,12,30,MHT,BWI,0.0,377,11.0
2015,12,31,SEA,DFW,142.0,1660,152.0
2015,12,31,LAX,DFW,-1.0,1235,2.0
2015,12,31,LAS,ATL,78.0,1747,56.0
2015,12,31,IAH,DFW,24.0,224,6.0
2015,12,31,DFW,MIA,-4.0,1121,-15.0
2015,12,31,MIA,ATL,-2.0,594,-13.0
2015,12,31,MHT,MDW,-1.0,838,4.0
