Time,Ave_t,Max_t,Min_t,Prec,SLpress,Winddir,Windsp
04/01/2016,9.6,12.6,6.5,8.7,1021.1,8,9
03/01/2016,10.8,16.9,4.8,1.5,1020.0,294,3
02/01/2016,8.9,14.8,3.0,0.4,1021.7,141,4
01/01/2016,5.5,11.0,-0.1,0.0,1027.1,140,4

28/02/2016,12.6,19.3,5.8,0.0,1028.9,30,9
27/02/2016,12.8,19.7,5.9,0.0,1023.1,177,8
26/02/2016,13.2,18.0,8.3,0.0,1027.6,212,11
25/02/2016,10.4,18.1,2.7,0.0,1032.8,192,8
24/02/2016,8.0,14.7,1.3,0.0,1035.3,36,3
23/02/2016,7.4,12.5,2.3,0.0,1034.6,19,10
22/02/2016,7.5,10.4,4.6,0.0,1029.0,305,3
21/02/2016,6.2,11.2,1.2,7.9,1025.0,105,9
20/02/2016,8.3,14.7,1.9,0.0,1028.7,41,6
19/02/2016,9.2,14.9,3.4,0.0,1028.8,357,6
18/02/2016,8.2,16.9,-0.4,0.0,1023.0,119,3
17/02/2016,6.8,14.0,-0.3,0.0,1026.6,127,3
16/02/2016,4.5,12.3,-3.4,0.0,1029.0,223,5
15/02/2016,2.2,8.7,-4.3,0.0,1033.1,241,5
14/02/2016,3.5,5.0,1.9,0.0,1034.5,15,11
13/02/2016,8.0,10.6,5.4,4.3,1024.1,7,18
12/02/2016,15.8,19.3,12.4,9.3,1008.6,11,11
11/02/2016,13.8,18.8,8.8,1.3,1010.6,95,5
10/02/2016,12.2,16.6,7.9,1.0,1012.0,95,5
09/02/2016,13.1,22.0,4.1,0.0,1016.7,134,7
08/02/2016,9.8,20.0,-0.5,0.0,1020.5,155,8
07/02/2016,7.0,15.3,-1.3,0.0,1025.3,179,7
06/02/2016,2.1,9.5,-5.3,0.0,1033.4,238,6
05/02/2016,4.5,12.0,-2.9,0.0,1031.7,20,7
04/02/2016,6.8,11.6,1.9,0.0,1028.8,255,4
03/02/2016,2.1,9.1,-4.9,0.0,1028.8,96,3
02/02/2016,0.0,6.2,-6.2,0.0,1031.8,92,4
01/02/2016,0.3,3.3,-2.6,0.0,1037.0,23,9

28/03/2016,14.3,22.9,5.7,,1019.7,195,10
27/03/2016,11.1,19.8,2.4,0.0,1025.5,183,9
26/03/2016,9.9,15.1,4.8,0.7,1028.4,343,7
25/03/2016,9.9,16.7,3.1,,1027.3,317,5
24/03/2016,12.9,16.1,9.7,0.0,1029.3,25,12
23/03/2016,14.2,15.8,12.6,,1025.5,20,15
22/03/2016,14.9,20.6,9.2,0.8,1016.0,3,6
21/03/2016,16.1,19.6,12.7,0.0,1017.6,71,5
20/03/2016,17.4,21.7,13.0,4.0,1016.5,35,9
19/03/2016,16.0,24.1,7.9,0.0,1015.6,115,7
18/03/2016,16.1,21.1,11.1,0.0,1013.6,203,5
17/03/2016,14.0,15.5,12.5,0.1,1013.7,284,4
16/03/2016,11.4,18.1,4.7,,1016.2,140,2
15/03/2016,11.7,15.0,8.3,0.0,1017.2,150,4
14/03/2016,8.8,15.9,1.7,0.0,1022.9,93,6
13/03/2016,12.2,15.4,9.1,0.0,1023.8,2,9
12/03/2016,8.0,13.5,2.4,0.0,1017.7,111,7
11/03/2016,6.0,12.2,-0.2,0.0,1024.8,139,6
10/03/2016,5.0,9.8,0.3,0.0,1032.0,14,7
09/03/2016,4.5,6.1,2.8,5.6,1029.8,14,15
08/03/2016,10.1,13.9,6.3,15.9,1018.9,24,23
07/03/2016,18.4,25.0,11.7,32.4,1011.8,37,11
06/03/2016,15.1,23.2,7.0,0.0,1014.7,167,6
05/03/2016,16.3,21.0,11.6,0.0,1018.7,36,9
04/03/2016,17.9,23.2,12.6,,1016.3,138,7
03/03/2016,14.9,19.6,10.3,0.5,1017.0,155,3
02/03/2016,14.4,21.0,7.9,0.7,1020.9,67,3
01/03/2016,12.8,20.1,5.4,,1022.8,83,5

28/04/2016,19.2,25.7,12.7,0.0,1016.1,150,3
27/04/2016,19.4,23.3,15.5,0.0,1013.2,17,6
26/04/2016,20.4,22.8,18.0,2.8,1011.5,342,6
25/04/2016,18.9,23.3,14.6,,1011.7,62,4
24/04/2016,17.0,20.5,13.5,,1013.0,5,4
23/04/2016,19.1,20.9,17.2,0.1,1010.2,356,5
22/04/2016,20.3,24.1,16.5,11.3,1008.0,136,6
21/04/2016,19.9,24.9,15.0,0.0,1011.5,194,4
20/04/2016,18.3,19.4,17.2,13.5,1010.5,2,9
19/04/2016,19.0,26.1,11.9,7.1,1012.2,136,9
